# file...... load_l671_freq.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... load 63
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,GFA_status,measured_frequency,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:02.660000 EST,FALSE,+60.2282921846,-876.696767007,+2233.4111874,+2665.6897068,-222.236977281,-1499.75107703,-1913.32838946
2000-01-01 00:00:02.670000 EST,FALSE,+60.2257162659,-908.42636071,+2220.70927141,+2668.59060481,-184.251220603,-1472.3534484,-1934.50561572
2000-01-01 00:00:02.680000 EST,FALSE,+60.2231574272,-939.629523254,+2207.70202854,+2670.92729519,-146.64197209,-1444.95979412,-1955.0662691
2000-01-01 00:00:02.690000 EST,FALSE,+60.2206174833,-970.30985195,+2194.40490469,+2672.71699675,-109.41322222,-1417.5817514,-1975.02142965
2000-01-01 00:00:02.700000 EST,FALSE,+60.2180981781,-1000.47123428,+2180.83288918,+2673.97661406,-72.568446936,-1390.23040957,-1994.38219596
2000-01-01 00:00:02.710000 EST,FALSE,+60.2156011722,-1030.11782587,+2167.00051933,+2674.72273131,-36.1106319629,-1362.91632554,-2013.15966852
2000-01-01 00:00:02.720000 EST,FALSE,+60.2131280318,-1059.25402952,+2152.92188588,+2674.9716073,-0.0422963399111,-1335.64953915,-2031.36493397
2000-01-01 00:00:02.730000 EST,FALSE,+60.2106802202,-1087.88447529,+2138.61063883,+2674.73917158,+35.6344846523,-1308.43958872,-2049.00905091
2000-01-01 00:00:02.740000 EST,FALSE,+60.2082590904,-1116.0140014,+2124.07999388,+2674.04102151,+70.9180572292,-1281.29552632,-2066.1030364
2000-01-01 00:00:02.750000 EST,FALSE,+60.2058658796,-1143.64763593,+2109.34273931,+2672.8924201,+105.807167587,-1254.22593322,-2082.65785364
2000-01-01 00:00:02.760000 EST,FALSE,+60.2035017056,-1170.79057947,+2094.41124298,+2671.30829452,+140.300940864,-1227.23893499,-2098.68440022
2000-01-01 00:00:02.770000 EST,FALSE,+60.2011675637,-1197.44818836,+2079.29745978,+2669.30323537,+174.398860834,-1200.34221656,-2114.19349757
2000-01-01 00:00:02.780000 EST,FALSE,+60.1988643261,-1223.62595893,+2064.01293943,+2666.89149669,+208.100750408,-1173.54303714,-2129.19588102
2000-01-01 00:00:02.790000 EST,FALSE,+60.1965927418,-1249.32951255,+2048.5688345,+2664.08699665,+241.406752625,-1146.84824486,-2143.70219095
2000-01-01 00:00:02.800000 EST,FALSE,+60.194353438,-1274.56458148,+2032.97590857,+2660.9033188,+274.317312433,-1120.26429132,-2157.72296459
2000-01-01 00:00:02.810000 EST,FALSE,+60.1921469221,-1299.33699527,+2017.24454472,+2657.35371383,+306.833159114,-1093.79724581,-2171.26862855
2000-01-01 00:00:02.820000 EST,FALSE,+60.1899735854,-1323.65266807,+2001.38475391,+2653.45110181,+338.955289233,-1067.45280928,-2184.34949208
2000-01-01 00:00:02.830000 EST,FALSE,+60.1878337072,-1347.51758651,+1985.40618368,+2649.20807477,+370.684950463,-1041.23632811,-2196.9757408
2000-01-01 00:00:02.840000 EST,FALSE,+60.1857274589,-1370.93779822,+1969.31812676,+2644.63689997,+402.023625765,-1015.15280751,-2209.15743133
2000-01-01 00:00:02.850000 EST,FALSE,+60.1836549103,-1393.91940127,+1953.12952991,+2639.7495231,+432.973018418,-989.206924745,-2220.90448639
2000-01-01 00:00:02.860000 EST,FALSE,+60.1816160348,-1416.4685338,+1936.8490026,+2634.55757241,+463.535037588,-963.403041951,-2232.22669039
2000-01-01 00:00:02.870000 EST,FALSE,+60.1796107158,-1438.59136466,+1920.48482581,+2629.07236257,+493.711784391,-937.745218706,-2243.13368574
2000-01-01 00:00:02.880000 EST,FALSE,+60.1776387536,-1460.29408439,+1904.04496088,+2623.30489908,+523.505538718,-912.23722432,-2253.63496936
2000-01-01 00:00:02.890000 EST,FALSE,+60.1756998718,-1481.58289679,+1887.53705806,+2617.26588292,+552.918746509,-886.882549723,-2263.73988996
2000-01-01 00:00:02.900000 EST,FALSE,+60.1737937247,-1502.46401106,+1870.96846532,+2610.96571519,+581.954007646,-861.684419119,-2273.45764553
2000-01-01 00:00:02.910000 EST,FALSE,+60.1719199035,-1522.94363444,+1854.34623683,+2604.41450237,+610.614064247,-836.645801246,-2282.79728138
2000-01-01 00:00:02.920000 EST,FALSE,+60.1700779441,-1543.02796523,+1837.67714169,+2597.62206119,+638.901789746,-811.769420415,-2291.76768847
2000-01-01 00:00:02.930000 EST,FALSE,+60.1682673335,-1562.7231866,+1820.96767206,+2590.59792407,+666.82017821,-787.057767094,-2300.37760217
2000-01-01 00:00:02.940000 EST,FALSE,+60.1664875166,-1582.03546036,+1804.22405178,+2583.35134448,+694.372334366,-762.51310832,-2308.63560131
2000-01-01 00:00:02.950000 EST,FALSE,+60.1647379027,-1600.97092154,+1787.45224432,+2575.89130237,+721.561463929,-738.137497669,-2316.55010753
2000-01-01 00:00:02.960000 EST,FALSE,+60.163017872,-1619.53567323,+1770.65796109,+2568.22650977,+748.39086458,-713.93278499,-2324.12938502
2000-01-01 00:00:02.970000 EST,FALSE,+60.1613267813,-1637.73578181,+1753.84666929,+2560.36541649,+774.86391718,-689.900625783,-2331.38154031
2000-01-01 00:00:02.980000 EST,FALSE,+60.1596639701,-1655.57727254,+1737.02359962,+2552.31621559,+800.984077638,-666.042490291,-2338.31452263
2000-01-01 00:00:02.990000 EST,FALSE,+60.1580287656,-1673.06612552,+1720.19375422,+2544.08684926,+826.75486904,-642.359672274,-2344.93612412
2000-01-01 00:00:03.000000 EST,FALSE,+60.1564204879,-1690.20827197,+1703.36191394,+2535.68501438,+852.179874246,-618.853297518,-2351.25398065
2000-01-01 00:00:03.010000 EST,FALSE,+60.1548384546,-1707.00959084,+1686.53264588,+2527.11816833,+877.262728872,-595.524331972,-2357.27557247
2000-01-01 00:00:03.020000 EST,FALSE,+60.153281985,-1723.47590567,+1669.71031046,+2518.39353462,+902.00711461,-572.373589683,-2363.00822531
2000-01-01 00:00:03.030000 EST,FALSE,+60.1517504043,-1739.61298184,+1652.89906862,+2509.51810854,+926.416752962,-549.401740411,-2368.45911155
2000-01-01 00:00:03.040000 EST,FALSE,+60.1502430463,-1755.42652389,+1636.10288864,+2500.49866288,+950.495399312,-526.609316912,-2373.63525144
2000-01-01 00:00:03.050000 EST,FALSE,+60.1487592572,-1770.92217338,+1619.32555285,+2491.34175347,+974.246837289,-503.996722087,-2378.54351462
2000-01-01 00:00:03.060000 EST,FALSE,+60.1472983982,-1786.10550666,+1602.57066426,+2482.05372474,+997.674873484,-481.564235709,-2383.1906217
2000-01-01 00:00:03.070000 EST,FALSE,+60.1458598474,-1800.98203311,+1585.84165296,+2472.64071524,+1020.78333245,-459.312020952,-2387.58314588
2000-01-01 00:00:03.080000 EST,FALSE,+60.144443002,-1815.55719354,+1569.14178229,+2463.10866309,+1043.57605202,-437.240130739,-2391.72751478
2000-01-01 00:00:03.090000 EST,FALSE,+60.1430472799,-1829.83635871,+1552.47415497,+2453.46331128,+1066.05687892,-415.348513737,-2395.63001234
2000-01-01 00:00:03.100000 EST,FALSE,+60.1416721212,-1843.82482806,+1535.841719,+2443.71021313,+1088.22966455,-393.637020147,-2399.29678075
2000-01-01 00:00:03.110000 EST,FALSE,+60.1403169886,-1857.52782875,+1519.2472734,+2433.85473732,+1110.09826122,-372.105407304,-2402.7338224
2000-01-01 00:00:03.120000 EST,FALSE,+60.1389813685,-1870.95051466,+1502.69347385,+2423.90207319,+1131.66651838,-350.753344984,-2405.9470021
2000-01-01 00:00:03.130000 EST,FALSE,+60.1376647713,-1884.09796573,+1486.18283797,+2413.85723569,+1152.93827928,-329.580420535,-2408.94204912
2000-01-01 00:00:03.140000 EST,FALSE,+60.1363667313,-1896.97518727,+1469.71775075,+2403.72507044,+1173.91737776,-308.58614379,-2411.72455946
2000-01-01 00:00:03.150000 EST,FALSE,+60.135086807,-1909.5871096,+1453.30046957,+2393.51025856,+1194.60763533,-287.769951739,-2414.29999797
2000-01-01 00:00:03.160000 EST,FALSE,+60.1338245805,-1921.93858763,+1436.93312923,+2383.21732153,+1215.01285838,-267.131213025,-2416.6737007
2000-01-01 00:00:03.170000 EST,FALSE,+60.1325796568,-1934.03440073,+1420.61774661,+2372.85062579,+1235.13683554,-246.669232305,-2418.85087715
2000-01-01 00:00:03.180000 EST,FALSE,+60.1313516639,-1945.87925256,+1404.3562255,+2362.41438742,+1254.98333539,-226.383254299,-2420.83661255
2000-01-01 00:00:03.190000 EST,FALSE,+60.1301402512,-1957.47777109,+1388.15036095,+2351.91267667,+1274.55610419,-206.272467782,-2422.63587021
2000-01-01 00:00:03.200000 EST,FALSE,+60.1289450889,-1968.83450873,+1372.00184376,+2341.34942224,+1293.85886386,-186.336009261,-2424.25349385
2000-01-01 00:00:03.210000 EST,FALSE,+60.1277658672,-1979.95394247,+1355.91226465,+2330.72841577,+1312.89531008,-166.572966641,-2425.69420989
2000-01-01 00:00:03.220000 EST,FALSE,+60.1266022948,-1990.84047417,+1339.88311832,+2320.05331592,+1331.66911056,-146.982382658,-2426.96262985
2000-01-01 00:00:03.230000 EST,FALSE,+60.125454098,-2001.49843094,+1323.91580739,+2309.32765256,+1350.18390341,-127.563258085,-2428.0632526
2000-01-01 00:00:03.240000 EST,FALSE,+60.1243210195,-2011.93206545,+1308.01164632,+2298.55483073,+1368.44329577,-108.314554868,-2429.00046677
2000-01-01 00:00:03.250000 EST,FALSE,+60.1232028169,-2022.14555655,+1292.17186494,+2287.73813467,+1386.45086237,-89.2351991669,-2429.778553
2000-01-01 00:00:03.260000 EST,FALSE,+60.122099262,-2032.14300968,+1276.39761216,+2276.8807315,+1404.21014439,-70.3240840591,-2430.40168624
2000-01-01 00:00:03.270000 EST,FALSE,+60.1210101388,-2041.92845755,+1260.68995926,+2265.98567508,+1421.72464837,-51.5800723523,-2430.87393808
2000-01-01 00:00:03.280000 EST,FALSE,+60.1199352431,-2051.50586076,+1245.04990335,+2255.05590953,+1438.99784519,-33.0019990872,-2431.19927899
2000-01-01 00:00:03.290000 EST,FALSE,+60.1188743806,-2060.87910847,+1229.47837046,+2244.09427289,+1456.0331692,-14.5886740091,-2431.38158054
2000-01-01 00:00:03.300000 EST,FALSE,+60.1178273661,-2070.05201916,+1213.97621865,+2233.10350038,+1472.83401741,+3.66111617456,-2431.42461769
2000-01-01 00:00:03.310000 EST,FALSE,+60.1167940224,-2079.02834135,+1198.54424103,+2222.086228,+1489.40374888,+21.7486055117,-2431.33207089
2000-01-01 00:00:03.320000 EST,FALSE,+60.1157741789,-2087.81175447,+1183.18316859,+2211.04499556,+1505.74568402,+39.6750467897,-2431.10752835
2000-01-01 00:00:03.330000 EST,FALSE,+60.1147676711,-2096.40586963,+1167.89367294,+2199.98224995,+1521.8631041,+57.4417094755,-2430.75448813
2000-01-01 00:00:03.340000 EST,FALSE,+60.1137743391,-2104.81423047,+1152.676369,+2188.90034827,+1537.75925081,+75.0498779141,-2430.27636024
2000-01-01 00:00:03.350000 EST,FALSE,+60.1127940271,-2113.04031411,+1137.53181752,+2177.80156067,+1553.43732585,+92.5008494688,-2429.6764688
2000-01-01 00:00:03.360000 EST,FALSE,+60.1118265823,-2121.087532,+1122.46052766,+2166.68807343,+1568.9004907,+109.795932921,-2428.95805397
2000-01-01 00:00:03.370000 EST,FALSE,+60.1108718546,-2128.9592308,+1107.46295917,+2155.56199168,+1584.15186621,+126.936446778,-2428.12427409
2000-01-01 00:00:03.380000 EST,FALSE,+60.1099296953,-2136.6586934,+1092.53952484,+2144.42534215,+1599.19453263,+143.923717821,-2427.17820759
2000-01-01 00:00:03.390000 EST,FALSE,+60.1089999569,-2144.18913982,+1077.69059262,+2133.28007586,+1614.03152929,+160.759079671,-2426.122855
2000-01-01 00:00:03.400000 EST,FALSE,+60.1080824925,-2151.55372813,+1062.91648772,+2122.12807062,+1628.66585463,+177.443871419,-2424.96114082
2000-01-01 00:00:03.410000 EST,FALSE,+60.1071771555,-2158.7555555,+1048.21749465,+2110.97113365,+1643.10046613,+193.979436375,-2423.6959154
2000-01-01 00:00:03.420000 EST,FALSE,+60.1062837987,-2165.79765912,+1033.59385922,+2099.8110039,+1657.33828036,+210.36712083,-2422.32995684
2000-01-01 00:00:03.430000 EST,FALSE,+60.1054022744,-2172.68301715,+1019.04579028,+2088.6493545,+1671.38217294,+226.608272992,-2420.86597277
2000-01-01 00:00:03.440000 EST,FALSE,+60.1045324343,-2179.41454976,+1004.57346168,+2077.48779489,+1685.23497879,+242.704241839,-2419.30660212
2000-01-01 00:00:03.450000 EST,FALSE,+60.1036741287,-2185.99512007,+990.177013847,+2066.32787321,+1698.8994921,+258.656376199,-2417.6544169
2000-01-01 00:00:03.460000 EST,FALSE,+60.1028272068,-2192.42753513,+975.856555504,+2055.17107831,+1712.37846667,+274.466023727,-2415.91192384
2000-01-01 00:00:03.470000 EST,FALSE,+60.1019915165,-2198.71454695,+961.612165326,+2044.01884178,+1725.67461593,+290.134530088,-2414.08156613
2000-01-01 00:00:03.480000 EST,FALSE,+60.1011669044,-2204.85885341,+947.443893298,+2032.87254016,+1738.79061328,+305.663238152,-2412.16572509
2000-01-01 00:00:03.490000 EST,FALSE,+60.1003532155,-2210.86309924,+933.351762346,+2021.73349662,+1751.72909239,+321.053487098,-2410.16672156
2000-01-01 00:00:03.500000 EST,FALSE,+60.0995502939,-2216.72987708,+919.335769645,+2010.60298301,+1764.49264733,+336.306611776,-2408.08681774
2000-01-01 00:00:03.510000 EST,FALSE,+60.098757982,-2222.46172832,+905.395887945,+1999.48222165,+1777.08383298,+351.423942071,-2405.92821856
2000-01-01 00:00:03.520000 EST,FALSE,+60.0979761214,-2228.0611441,+891.532066928,+1988.37238702,+1789.50516537,+366.406802166,-2403.69307319
2000-01-01 00:00:03.530000 EST,FALSE,+60.0972045525,-2233.5305663,+877.744234385,+1977.27460753,+1801.75912192,+381.256510061,-2401.38347657
2000-01-01 00:00:03.540000 EST,FALSE,+60.0964431149,-2238.87238845,+864.032297427,+1966.1899671,+1813.8481419,+395.974376908,-2399.00147072
2000-01-01 00:00:03.550000 EST,FALSE,+60.0956916476,-2244.08895664,+850.396143581,+1955.1195068,+1825.7746268,+410.561706616,-2396.54904626
2000-01-01 00:00:03.560000 EST,FALSE,+60.0949499892,-2249.18257045,+836.835641906,+1944.06422634,+1837.54094065,+425.019795327,-2394.02814371
2000-01-01 00:00:03.570000 EST,FALSE,+60.0942179777,-2254.15548393,+823.350644014,+1933.02508562,+1849.14941048,+439.349930966,-2391.44065477
2000-01-01 00:00:03.580000 EST,FALSE,+60.0934954513,-2259.00990639,+809.940985051,+1922.00300609,+1860.60232673,+453.553392898,-2388.78842371
2000-01-01 00:00:03.590000 EST,FALSE,+60.0927822485,-2263.74800336,+796.606484642,+1910.99887211,+1871.90194366,+467.631451512,-2386.07324862
2000-01-01 00:00:03.600000 EST,FALSE,+60.0920782078,-2268.37189747,+783.346947836,+1900.01353242,+1883.0504798,+481.585367849,-2383.29688255
2000-01-01 00:00:03.610000 EST,FALSE,+60.0913831687,-2272.88366927,+770.162165873,+1889.04780135,+1894.05011837,+495.416393428,-2380.46103481
2000-01-01 00:00:03.620000 EST,TRUE,+60.0906969713,-2121.51200748,+837.946835255,+1916.16614273,+1736.98680572,+351.535471545,-2279.84383788
2000-01-01 00:00:03.630000 EST,TRUE,+60.000273774,-2126.94021998,+847.235023133,+1927.56265999,+1735.25065111,+345.814443925,-2289.52230191
2000-01-01 00:00:03.640000 EST,TRUE,+59.9855110106,-2137.62610903,+863.997866688,+1948.57843115,+1733.23558811,+335.962385439,-2307.8585842
2000-01-01 00:00:03.650000 EST,TRUE,+59.9680532949,-2143.75624062,+883.939706588,+1970.75400453,+1725.91544439,+321.141431625,-2323.76006455
2000-01-01 00:00:03.660000 EST,TRUE,+59.9486713392,-2135.27978493,+905.898489588,+1988.64892059,+1706.07771215,+297.600338481,-2327.55989903
2000-01-01 00:00:03.670000 EST,TRUE,+59.9258483392,-2115.20606225,+929.344766508,+2003.0806592,+1676.26130076,+267.232694866,-2321.70643815
2000-01-01 00:00:03.680000 EST,TRUE,+59.9004677868,-2095.41279704,+953.999840718,+2018.83840434,+1645.82781059,+235.917117328,-2316.75813878
2000-01-01 00:00:03.690000 EST,TRUE,+59.875502457,-2083.42575232,+980.006978283,+2039.17306357,+1620.56449235,+207.081138458,-2319.55037881
2000-01-01 00:00:03.700000 EST,TRUE,+59.8529462598,-2076.69502483,+1007.64325702,+2063.228268,+1598.34432305,+179.265681419,-2327.92295891
2000-01-01 00:00:03.710000 EST,TRUE,+59.8322576089,-2067.64624228,+1036.90350063,+2087.83063816,+1573.23342273,+148.888482914,-2335.06625487
2000-01-01 00:00:03.720000 EST,TRUE,+59.8115917368,-2051.88301901,+1067.48566019,+2110.88291007,+1541.90750252,+114.134145225,-2336.88329027
2000-01-01 00:00:03.730000 EST,TRUE,+59.7899212088,-2031.18314708,+1099.12108795,+2132.8845871,+1505.87862798,+76.0818290782,-2334.84093607
2000-01-01 00:00:03.740000 EST,TRUE,+59.7678142697,-2010.10886077,+1131.79653781,+2155.69067994,+1468.74486524,+36.900034632,-2333.02742083
2000-01-01 00:00:03.750000 EST,TRUE,+59.7465821275,-1991.09985998,+1165.60049245,+2180.34744614,+1432.39740478,-2.34016024599,-2333.67010679
2000-01-01 00:00:03.760000 EST,TRUE,+59.7269990931,-1972.88562076,+1200.42863775,+2206.21248614,+1395.89488292,-42.149954202,-2335.57273585
2000-01-01 00:00:03.770000 EST,TRUE,+59.708848314,-1952.70084207,+1235.94180919,+2231.84298614,+1357.21617203,-83.5368462507,-2336.08635754
2000-01-01 00:00:03.780000 EST,TRUE,+59.6914831466,-1929.20340043,+1271.81320017,+2256.39865489,+1315.44976188,-126.845948271,-2333.84677739
2000-01-01 00:00:03.790000 EST,TRUE,+59.6746018045,-1903.26287356,+1307.95484174,+2280.14662701,+1271.32392471,-171.589393871,-2329.58966941
2000-01-01 00:00:03.800000 EST,TRUE,+59.6584740364,-1876.5377167,+1344.4716501,+2303.83252694,+1226.10944671,-217.078865409,-2324.85006406
2000-01-01 00:00:03.810000 EST,TRUE,+59.6435809481,-1849.76392508,+1381.41709757,+2327.77844862,+1180.375112,-263.016446143,-2320.30966217
2000-01-01 00:00:03.820000 EST,TRUE,+59.6301577222,-1822.37551717,+1418.63206165,+2351.60118771,+1133.75467697,-309.529314595,-2315.38043829
2000-01-01 00:00:03.830000 EST,TRUE,+59.6180771257,-1793.40789491,+1455.82654571,+2374.6514462,+1085.62194562,-356.81561622,-2309.05481785
2000-01-01 00:00:03.840000 EST,TRUE,+59.6070832829,-1762.49449011,+1492.7868132,+2396.58934596,+1035.78897877,-404.858712243,-2300.89859834
2000-01-01 00:00:03.850000 EST,TRUE,+59.5970643427,-1730.03517124,+1529.47924644,+2417.53548932,+984.596691517,-453.440617931,-2291.25114175
2000-01-01 00:00:03.860000 EST,TRUE,+59.5881084495,-1696.63179575,+1565.96379005,+2437.76853129,+932.50718606,-502.331507069,-2280.6773675
2000-01-01 00:00:03.870000 EST,TRUE,+59.5803567676,-1662.51409471,+1602.23451529,+2457.36211295,+879.717765969,-551.418347778,-2269.37683643
2000-01-01 00:00:03.880000 EST,TRUE,+59.5738441203,-1627.47244006,+1638.15691682,+2476.10817767,+826.133337569,-600.680428306,-2257.09390137
2000-01-01 00:00:03.890000 EST,TRUE,+59.5684742117,-1591.20591785,+1673.5451649,+2493.72191744,+771.608053773,-650.093979703,-2243.46684646
2000-01-01 00:00:03.900000 EST,TRUE,+59.5641138933,-1553.64939403,+1708.27812869,+2510.06832795,+716.154849344,-699.581522354,-2228.37641535
2000-01-01 00:00:03.910000 EST,TRUE,+59.5606878782,-1514.99347897,+1742.33456436,+2525.19799866,+659.946921006,-749.033989597,-2211.98031937
2000-01-01 00:00:03.920000 EST,TRUE,+59.5581897927,-1475.47234485,+1775.730379,+2539.20983423,+603.176718158,-798.354851462,-2194.49301451
2000-01-01 00:00:03.930000 EST,TRUE,+59.5566246634,-1435.1790097,+1808.43803729,+2552.11124211,+545.943654447,-847.475215644,-2175.98176106
2000-01-01 00:00:03.940000 EST,TRUE,+59.5559548419,-1394.06431045,+1840.36831581,+2563.80341648,+488.260602855,-896.337951839,-2156.35711955
2000-01-01 00:00:03.950000 EST,TRUE,+59.5560974163,-1352.0178296,+1871.44604045,+2574.2614776,+430.379040244,-944.86441114,-2135.47127871
2000-01-01 00:00:03.960000 EST,TRUE,+59.556994498,-1309.15998869,+1901.54312991,+2583.26039547,+371.87600856,-993.007582324,-2113.39033171
2000-01-01 00:00:03.970000 EST,TRUE,+59.5585180906,-1265.54884662,+1930.67987014,+2590.91586395,+313.096264183,-1040.69480237,-2090.16194197
2000-01-01 00:00:03.980000 EST,TRUE,+59.5606554816,-1221.29829432,+1958.8594935,+2597.27360883,+254.141859653,-1087.87421664,-2065.88741116
2000-01-01 00:00:03.990000 EST,TRUE,+59.5633673631,-1176.46673579,+1986.05893885,+2602.33654192,+195.082222683,-1134.49648781,-2040.60584458
2000-01-01 00:00:04.000000 EST,TRUE,+59.5665991459,-1131.06629531,+2012.22794794,+2606.06790654,+135.961421111,-1180.50965567,-2014.30204642
2000-01-01 00:00:04.010000 EST,TRUE,+59.5702824564,-1085.11047178,+2037.31606795,+2608.43222039,+76.8243944962,-1225.86083612,-1986.96209606
2000-01-01 00:00:04.020000 EST,TRUE,+59.5743500527,-1038.64612722,+2061.2963891,+2609.42714102,+17.7323618636,-1270.50239241,-1958.61328877
2000-01-01 00:00:04.030000 EST,TRUE,+59.5787472055,-991.745860817,+2084.16529581,+2609.08008089,-41.2431469505,-1314.39533332,-1929.31717816
2000-01-01 00:00:04.040000 EST,TRUE,+59.5834303488,-944.479847924,+2105.92385954,+2607.42187096,-100.034793465,-1357.50594824,-1899.13548785
2000-01-01 00:00:04.050000 EST,TRUE,+59.5883583239,-896.898369929,+2126.56276745,+2604.4676344,-158.587026792,-1399.80056076,-1868.10730299
2000-01-01 00:00:04.060000 EST,TRUE,+59.5934862389,-849.03703599,+2146.06349528,+2600.21982557,-216.852483792,-1441.24411984,-1836.25431292
2000-01-01 00:00:04.070000 EST,TRUE,+59.5987668861,-800.932730448,+2164.41040931,+2594.68430504,-274.784422523,-1481.80352078,-1803.60084819
2000-01-01 00:00:04.080000 EST,TRUE,+59.6041563622,-752.632642067,+2181.59978622,+2587.88112993,-332.333324853,-1521.45143287,-1770.18624767
2000-01-01 00:00:04.090000 EST,TRUE,+59.6096177435,-704.19050632,+2197.63816746,+2579.84166355,-389.449183968,-1560.16660762,-1736.06070308
2000-01-01 00:00:04.100000 EST,TRUE,+59.6151201752,-655.657403392,+2212.53418983,+2570.59829857,-446.085404178,-1597.93091,-1701.27313235
2000-01-01 00:00:04.110000 EST,TRUE,+59.6206355628,-607.076915719,+2226.29291569,+2560.17794981,-502.200297614,-1634.72653024,-1665.8641491
2000-01-01 00:00:04.120000 EST,TRUE,+59.6261365175,-558.487432392,+2238.91703661,+2548.60391468,-557.755773023,-1670.53598031,-1629.86869775
2000-01-01 00:00:04.130000 EST,TRUE,+59.6315969908,-509.927173787,+2250.41190469,+2535.9018734,-612.715447825,-1705.34423673,-1593.32293962
2000-01-01 00:00:04.140000 EST,TRUE,+59.636994193,-461.436555511,+2260.78867064,+2522.10330083,-667.044073527,-1739.14044283,-1556.26785485
2000-01-01 00:00:04.150000 EST,FALSE,+59.6423096399,-558.558727559,+2358.33298372,+2627.02217755,-605.103065339,-1773.30185407,-1698.74289526
2000-01-01 00:00:04.160000 EST,FALSE,+59.7330378259,-518.020960333,+2344.31624798,+2598.3771742,-636.45729327,-1780.83095697,-1656.65919407
2000-01-01 00:00:04.170000 EST,FALSE,+59.748777401,-484.152367768,+2324.01753469,+2567.72498523,-657.847670146,-1779.23248228,-1617.27727018
2000-01-01 00:00:04.180000 EST,FALSE,+59.7682396449,-468.747707179,+2322.49164333,+2559.79779449,-672.077492976,-1785.60892346,-1603.18414606
