# file...... Gen_1_Speed.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... diesel_dg 0
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2000-01-01 00:01:06.170000 EST,+377.458137994,+3.15632634863,+0.965174154354,-0.298804500409,+0.25143159797+0.979762045013j,+0.28641021287+0.974820985274j,-2348.92270886+652.695844255j,+1739.7125365+1707.87881527j,+609.210172361-2360.57465953j,+0.234380943634+0.300880547232j,+2518965.04173,+873109.866974,+2513878.66967,+6660.01979195,+6692.65377516
2000-01-01 00:01:06.180000 EST,+377.452183193,+3.16096654654,+0.965206685812,-0.298760883463,+0.251388103626+0.979792634776j,+0.286367624582+0.974852232707j,-2351.99903155+641.685767852j,+1731.71569198+1716.04802707j,+620.283339567-2357.73379492j,+0.234366979439+0.30089192197j,+2518970.60545,+873116.267251,+2514050.77367,+6660.58082484,+6692.77470388
2000-01-01 00:01:06.190000 EST,+377.446309065,+3.16554760095,+0.965238594267,-0.29871838792,+0.251345725838+0.979822642619j,+0.286326131027+0.974882884306j,-2354.98508077+630.803141244j,+1723.78408549+1724.07533485j,+631.200995278-2354.8784761j,+0.2343533733+0.30090301773j,+2518976.07365,+873122.603063,+2514222.01396,+6661.13816343,+6692.89395461
2000-01-01 00:01:06.200000 EST,+377.440515219,+3.17007031674,+0.965269890703,-0.298676985178,+0.251304436163+0.979852078727j,+0.286285704289+0.974912950525j,-2357.88328048+620.046780318j,+1715.91790353+1731.9634299j,+641.965376951-2352.01021022j,+0.234340116101+0.300913841335j,+2518981.44761,+873128.873683,+2514392.31065,+6661.69160244,+6693.01153689
2000-01-01 00:01:06.210000 EST,+377.434801227,+3.17453549469,+0.965300585965,-0.298636647361,+0.251264206881+0.979880953155j,+0.286246317159+0.974942441688j,-2360.69599691+609.415478114j,+1708.11728396+1739.71496488j,+652.578712948-2349.13044299j,+0.234327198964+0.300924399437j,+2518986.72863,+873135.078587,+2514561.58889,+6662.24095054,+6693.12746092
2000-01-01 00:01:06.220000 EST,+377.429166623,+3.17894393109,+0.965330690759,-0.298597347301,+0.251225010972+0.979909275833j,+0.286207943119+0.974971367985j,-2363.42553927+598.908006968j,+1700.3823182+1747.33255348j,+663.043221071-2346.24056045j,+0.234314613241+0.300934698557j,+2518991.91805,+873141.21734,+2514729.7786,+6662.78602975,+6693.24173814
2000-01-01 00:01:06.230000 EST,+377.423610911,+3.18329641743,+0.965360215647,-0.298559058516,+0.251186822102+0.979937056562j,+0.286170556321+0.974999739478j,-2366.07416066+588.52312055j,+1692.71305344+1754.8187701j,+673.361107221-2343.34189065j,+0.234302350498+0.30094474502j,+2518997.01712,+873147.289446,+2514896.81431,+6663.32667487,+6693.35437987
2000-01-01 00:01:06.240000 EST,+377.418133559,+3.18759374004,+0.965389171053,-0.298521755198,+0.251149614601+0.979964305017j,+0.286134131575+0.975027566093j,-2368.64405886+578.259555829j,+1685.10949476+1762.17614958j,+683.534564099-2340.43570541j,+0.234290402518+0.300954545026j,+2519002.02723,+873153.294709,+2515062.63496,+6663.86273294,+6693.46539857
2000-01-01 00:01:06.250000 EST,+377.41273401,+3.19183667981,+0.965417567258,-0.298485412191,+0.251113363451+0.979991030743j,+0.286098644328+0.975054857627j,-2371.1373772+568.116034941j,+1677.57160716+1769.40718705j,+693.565770044-2337.52322199j,+0.23427876128+0.300964104622j,+2519006.94955,+873159.232667,+2515227.18368,+6664.39406258,+6693.57480716
2000-01-01 00:01:06.260000 EST,+377.407411676,+3.1960260119,+0.965445414404,-0.298450004979,+0.251078044267+0.980017243154j,+0.286064070647+0.975081623739j,-2373.5562055+558.091266961j,+1670.09931757+1776.51433779j,+703.45688793-2334.60560475j,+0.234267418979+0.300973429673j,+2519011.78545,+873165.103305,+2515390.40766,+6664.92053371,+6693.68261839
2000-01-01 00:01:06.270000 EST,+377.402165947,+3.20016250547,+0.965472722489,-0.298415509666,+0.251043633283+0.980042951541j,+0.286030387213+0.975107873959j,-2375.90258092+548.183949632j,+1662.69251679+1783.50001718j,+713.210064135-2331.68396681j,+0.234256368014+0.300982525975j,+2519016.5362,+873170.906376,+2515552.25789,+6665.44202675,+6693.78884694
2000-01-01 00:01:06.280000 EST,+377.396996187,+3.20424692343,+0.965499501374,-0.298381902964,+0.251010107333+0.980068165065j,+0.28599757129+0.975133617686j,-2378.17848896+538.392770949j,+1655.35106134+1790.3666007j,+722.827427624-2328.75937165j,+0.23424560095+0.300991399097j,+2519021.20299,+873176.641949,+2515712.6891,+6665.95843242,+6693.89350612
2000-01-01 00:01:06.290000 EST,+377.391901738,+3.20828002226,+0.965525760778,-0.298349162175,+0.25097744384+0.98009289276j,+0.285965600725+0.975158864186j,-2380.38586432+528.716410736j,+1648.07477525+1797.11642394j,+732.311089064-2325.83283468j,+0.234235110559+0.30100005452j,+2519025.78721,+873182.309707,+2515871.65951,+6666.46965111,+6693.99661067
2000-01-01 00:01:06.300000 EST,+377.386881924,+3.21226255173,+0.96555151028,-0.298317265177,+0.250945620797+0.980117143528j,+0.285934453926+0.97518362259j,-2382.52659189+519.153542104j,+1640.86345187+1803.75178272j,+741.663140019-2322.90532482j,+0.234224889801+0.301008497604j,+2519030.29008,+873187.909919,+2516029.13069,+6666.97559243,+6694.0981759
2000-01-01 00:01:06.310000 EST,+377.381936049,+3.21619525475,+0.965576759321,-0.29828619041,+0.250914616757+0.980140926147j,+0.285904109846+0.9752079019j,-2384.60250772+509.702832844j,+1633.71685549+1810.27493319j,+750.885652237-2319.97776604j,+0.234214931801+0.30101673355j,+2519034.71275,+873193.442572,+2516185.06743,+6667.47617485,+6694.19821683
2000-01-01 00:01:06.320000 EST,+377.3770634,+3.22007886718,+0.965601517201,-0.29825591686,+0.250884410816+0.980164249267j,+0.285874547975+0.975231710987j,-2386.61539995+500.362946758j,+1626.63472298+1816.68809204j,+759.980676968-2317.0510388j,+0.234205229858+0.301024767433j,+2519039.05671,+873198.907824,+2516339.43762,+6667.97132541,+6694.29674886
2000-01-01 00:01:06.330000 EST,+377.372263249,+3.22391411769,+0.965625793084,-0.29822642405,+0.250854982601+0.980187121414j,+0.285845748324+0.975255058592j,-2388.56700977+491.132544923j,+1619.61676541+1822.99343664j,+768.950244357-2314.12598157j,+0.234195777452+0.301032604237j,+2519043.32288,+873204.305837,+2516492.21199,+6668.46097889,+6694.39378823
2000-01-01 00:01:06.340000 EST,+377.367534853,+3.22770172756,+0.965649595996,-0.298197692019,+0.250826312253+0.980209550985j,+0.285817691409+0.975277953327j,-2390.45903244+482.010286875j,+1612.66266954+1829.19310536j,+777.7963629-2311.20339223j,+0.234186568218+0.301040248785j,+2519047.51273,+873209.636729,+2516643.36415,+6668.94507798,+6694.48935073
2000-01-01 00:01:06.350000 EST,+377.362877457,+3.23144241061,+0.965672934825,-0.298169701315,+0.25079838042+0.980231546251j,+0.285790358245+0.975300403671j,-2392.29311817+472.994831751j,+1605.77209924+1835.28919776j,+786.521018929-2308.28402951j,+0.234177595962+0.301047705808j,+2519051.62731,+873214.900888,+2516792.87029,+6669.42357247,+6694.58345282
2000-01-01 00:01:06.360000 EST,+377.358290293,+3.23513687302,+0.965695818325,-0.29814243298,+0.25077116824+0.98025311536j,+0.285763730323+0.975322417978j,-2394.07087315+464.084839352j,+1598.94469696+1841.28377493j,+795.126176185-2305.36861428j,+0.234168854634+0.301054979903j,+2519055.66796,+873220.098455,+2516940.7092,+6669.89641924,+6694.67611074
2000-01-01 00:01:06.370000 EST,+377.353772585,+3.23878581326,+0.965718255114,-0.298115868538,+0.250744657329+0.980274266335j,+0.285737789611+0.97534400447j,-2395.79386049+455.278971163j,+1592.18008508+1847.17885983j,+803.613775407-2302.45783099j,+0.234160338344+0.301062075572j,+2519059.63581,+873225.229799,+2517086.86204,+6670.36358162,+6694.76734131
2000-01-01 00:01:06.380000 EST,+377.349323608,+3.24238992197,+0.965740253072,-0.298089987845,+0.250718829438+0.980295006973j,+0.285712514055+0.975365170974j,-2397.46359942+446.575880687j,+1585.4778571+1852.9764414j,+811.985742316-2299.55232209j,+0.234152074387+0.301068951458j,+2519063.53201,+873230.295284,+2517231.32729,+6670.82506793,+6694.85649196
2000-01-01 00:01:06.390000 EST,+377.34494249,+3.24594988252,+0.96576182137,-0.298064776295,+0.250693667428+0.980315345143j,+0.285687894988+0.9753859258j,-2399.08157281+437.974254174j,+1578.83761672+1858.67846072j,+820.243956088-2296.65271489j,+0.23414399059+0.301075704158j,+2519067.35615,+873235.296788,+2517374.03186,+6671.28069944,+6694.94492793
2000-01-01 00:01:06.400000 EST,+377.340628425,+3.24946636943,+0.965782968313,-0.298040216429,+0.250669154285+0.980335289111j,+0.285663911823+0.975406277228j,-2400.64922023+429.472754834j,+1572.25892603+1864.28683288j,+828.390294195-2293.75958771j,+0.234136114878+0.301082291256j,+2519071.11241,+873240.23187,+2517515.00734,+6671.73057365,+6695.03198881
2000-01-01 00:01:06.410000 EST,+377.336380612,+3.25294004919,+0.965803701767,-0.298016291392,+0.250645273431+0.980354845281j,+0.285640548253+0.975426232155j,-2402.16793983+421.070060486j,+1565.74133907+1869.80342981j,+836.426600763-2290.8734903j,+0.234128442231+0.301088716827j,+2519074.80106,+873245.101706,+2517654.25558,+6672.1747092,+6695.11768973
2000-01-01 00:01:06.420000 EST,+377.332198244,+3.2563715803,+0.965824029378,-0.297992984832,+0.250622008704+0.980374020894j,+0.285617788402+0.975445797961j,-2403.63909288+412.764854566j,+1559.28439629+1875.23008868j,+844.354696598-2287.99494325j,+0.234120967614+0.301094984844j,+2519078.42229,+873249.907702,+2517791.76608,+6672.61309211,+6695.20204669
2000-01-01 00:01:06.430000 EST,+377.328080509,+3.25976161315,+0.965843958953,-0.297970280858,+0.250599344352+0.980392823841j,+0.285595616807+0.975464982508j,-2405.06400465+404.555826851j,+1552.88762562+1880.56861232j,+852.176379021-2285.12443918j,+0.234113685833+0.301101099195j,+2519081.97718,+873254.650674,+2517927.5271,+6673.04570523,+6695.28507822
2000-01-01 00:01:06.440000 EST,+377.324026588,+3.26311079001,+0.965863498424,-0.297948164007,+0.250577265022+0.980411261872j,+0.285574018397+0.975483793608j,-2406.44396398+396.44167432j,+1546.55054307+1885.82076843j,+859.893420909-2282.26244275j,+0.234106591742+0.30110706363j,+2519085.46706,+873259.330492,+2518061.5301,+6673.47253995,+6695.36680253
2000-01-01 00:01:06.450000 EST,+377.320035656,+3.26641974488,+0.965882655571,-0.297926619221,+0.250555755749+0.980429342069j,+0.285552978494+0.975502238578j,-2407.78022317+388.421101984j,+1540.27265327+1890.988289j,+867.507569899-2279.40939098j,+0.234099680474+0.301112881863j,+2519088.89371,+873263.947176,+2518193.77028,+6673.89359778,+6695.44723787
2000-01-01 00:01:06.460000 EST,+377.31610689,+3.26968910355,+0.965901437845,-0.297905631836,+0.25053480195+0.980447070981j,+0.285532482789+0.975520324274j,-2409.07399887+380.492823461j,+1534.05345051+1896.07287088j,+875.020548359-2276.56569435j,+0.234092947449+0.301118557486j,+2519092.25814,+873268.501325,+2518324.24563,+6674.30888754,+6695.52640063
2000-01-01 00:01:06.470000 EST,+377.312239462,+3.27291948353,+0.965919852426,-0.297885187565,+0.250514389412+0.980464455106j,+0.285512517343+0.975538057424j,-2410.32647376+372.655561441j,+1527.89241995+1901.07617697j,+882.43405381-2273.73173841j,+0.234086388262+0.301124094024j,+2519095.56126,+873272.993697,+2518452.9559,+6674.71842284,+6695.60430755
2000-01-01 00:01:06.480000 EST,+377.308432546,+3.27611149408,+0.96593790639,-0.297865272487,+0.250494504281+0.98048150116j,+0.285493068568+0.975555444867j,-2411.53879797+364.908048085j,+1521.78903867+1905.99983721j,+889.7497593-2270.9078853j,+0.234079998493+0.301129494888j,+2519098.80384,+873277.425081,+2518579.90216,+6675.12222073,+6695.68097537
2000-01-01 00:01:06.490000 EST,+377.304685316,+3.27926573617,+0.965955606816,-0.297845873039,+0.250475133059+0.980498215982j,+0.285474123226+0.975572493522j,-2412.71208985+357.249025507j,+1515.74277649+1910.84544907j,+896.969313357-2268.09447458j,+0.234073773752+0.301134763436j,+2519101.98688,+873281.796165,+2518705.08665,+6675.52030142,+6695.75642211
2000-01-01 00:01:06.500000 EST,+377.300996946,+3.28238280254,+0.965972960747,-0.297826976002,+0.250456262589+0.98051460625j,+0.285455668414+0.975589210192j,-2413.84743627+349.677246252j,+1509.75309651+1915.61457754j,+904.094339755-2265.29182379j,+0.234067709752+0.301139902929j,+2519105.11157,+873286.107367,+2518828.5129,+6675.91268851,+6695.83066561
2000-01-01 00:01:06.510000 EST,+377.297366612,+3.28546327766,+0.965989975086,-0.297808568494,+0.250437880049+0.980530678331j,+0.285437691558+0.975605601425j,-2414.94589317+342.191473749j,+1503.81945581+1920.30875538j,+911.126437361-2262.50022913j,+0.234061802372+0.301144916539j,+2519108.17904,+873290.359132,+2518950.18564,+6676.29940877,+6695.90372307
2000-01-01 00:01:06.520000 EST,+377.293793492,+3.28850773776,+0.966006656547,-0.297790637964,+0.250419972943+0.980546438353j,+0.285420180404+0.975621673548j,-2416.0084864+334.790482679j,+1497.94130614+1924.92948364j,+918.067180253-2259.71996632j,+0.234056047627+0.301149807379j,+2519111.19037,+873294.552027,+2519070.1107,+6676.68049184,+6695.97561143
2000-01-01 00:01:06.530000 EST,+377.290276766,+3.29151675089,+0.966023011681,-0.297773172177,+0.250402529093+0.980561892369j,+0.285403123011+0.975637432781j,-2417.03621274+327.473059259j,+1492.11809474+1929.47823247j,+924.918117995-2256.95129173j,+0.234050441687+0.301154578468j,+2519114.14649,+873298.686824,+2519188.29485,+6677.05596985,+6696.04634743
2000-01-01 00:01:06.540000 EST,+377.286815618,+3.29449087688,+0.966039046935,-0.297756159214,+0.250385536632+0.980577046449j,+0.285386507743+0.975652885323j,-2418.03004092+320.238001537j,+1486.34926505+1933.95644178j,+931.68077587-2254.19444332j,+0.234044980732+0.301159232775j,+2519117.0482,+873302.764265,+2519304.74573,+6677.4258772,+6696.11594817
2000-01-01 00:01:06.550000 EST,+377.283409235,+3.29743066745,+0.966054768688,-0.297739587457,+0.250368983994+0.98059190663j,+0.285370323259+0.975668037327j,-2418.99091226+313.084119662j,+1480.63425728+1938.36552171j,+938.356654983-2251.44964138j,+0.234039661031+0.301163773178j,+2519119.89658,+873306.784985,+2519419.47193,+6677.79025069,+6696.18443072
2000-01-01 00:01:06.560000 EST,+377.280056807,+3.30033666617,+0.966070183232,-0.297723445585,+0.250352859908+0.980606478819j,+0.285354558505+0.97568289483j,-2419.91974129+306.010236175j,+1474.97250899+1942.70685299j,+944.947232301-2248.71708917j,+0.234034478957+0.301168202473j,+2519122.69259,+873310.749544,+2519532.48292,+6678.14912944,+6696.25181183
2000-01-01 00:01:06.570000 EST,+377.276757529,+3.30320940857,+0.96608529674,-0.297707722567,+0.250337153389+0.980620768748j,+0.285339202715+0.975697463713j,-2420.81741631+299.015186263j,+1469.36345558+1946.98178732j,+951.453960736-2245.99697358j,+0.234029430981+0.301172523425j,+2519125.43714,+873314.658466,+2519643.78894,+6678.50255456,+6696.31810869
2000-01-01 00:01:06.580000 EST,+377.273510602,+3.30604942214,+0.966100115246,-0.297692407651,+0.250321853733+0.980634782004j,+0.285324245391+0.975711749715j,-2421.68480017+292.097817946j,+1463.80653082+1951.19164793j,+957.878269353-2243.28946588j,+0.234024513683+0.301176738691j,+2519128.13136,+873318.512638,+2519753.40106,+6678.85056929,+6696.38333739
2000-01-01 00:01:06.590000 EST,+377.27031523,+3.30885722638,+0.966114644665,-0.297677490362,+0.250306950509+0.980648524096j,+0.285309676309+0.975725758482j,-2422.52273105+285.256992268j,+1458.30116743+1955.3377302j,+964.221563613-2240.59472247j,+0.234019723732+0.301180850905j,+2519130.77598,+873322.312468,+2519861.33098,+6679.19321839,+6696.44751482
2000-01-01 00:01:06.600000 EST,+377.267170623,+3.31163333288,+0.966128890808,-0.297662960489,+0.25029243355+0.980662000475j,+0.285295485498+0.975739495588j,-2423.33202319+278.49158342j,+1452.84679758+1959.42130218j,+970.485225613-2237.9128856j,+0.234015057874+0.301184862582j,+2519133.37189,+873326.0589,+2519967.59103,+6679.53054827,+6696.51065675
2000-01-01 00:01:06.610000 EST,+377.264075996,+3.31437824535,+0.9661428594,-0.297648808084,+0.25027829295+0.980675216515j,+0.285281663248+0.975752966525j,-2424.11346754+271.800478919j,+1447.44285328+1963.44360509j,+976.670614265-2235.24408401j,+0.234010512922+0.301188776231j,+2519135.91999,+873329.752468,+2520072.19412,+6679.86260676,+6696.57277998
2000-01-01 00:01:06.620000 EST,+377.261030573,+3.3170924597,+0.966156556068,-0.297635023451,+0.250264519053+0.980688177484j,+0.285268200094+0.975766176682j,-2424.86783232+265.18257972j,+1442.08876684+1967.40585375j,+982.779065483-2232.58843347j,+0.234006085769+0.301192594262j,+2519138.42125,+873333.393876,+2520175.1538,+6680.18944329,+6696.63390043
2000-01-01 00:01:06.630000 EST,+377.25803358,+3.31977646407,+0.966169986332,-0.297621597143,+0.250251102453+0.980700888526j,+0.285255086814+0.975779131331j,-2425.59586365+258.63680034j,+1436.78397127+1971.30923706j,+988.811892377-2229.9460374j,+0.234001773396+0.301196319046j,+2519140.87657,+873336.983735,+2520276.48411,+6680.51110853,+6696.69403423
2000-01-01 00:01:06.640000 EST,+377.255084252,+3.32243073892,+0.966183155602,-0.297608519955,+0.250238033979+0.980713354681j,+0.28524231442+0.975791835638j,-2426.29828614+252.162068935j,+1431.52790064+1975.15491849j,+994.7703855-2227.31698742j,+0.233997572875+0.301199952889j,+2519143.28667,+873340.522788,+2520376.19958,+6680.82765424,+6696.75319718
2000-01-01 00:01:06.650000 EST,+377.252181831,+3.32505575709,+0.966196069182,-0.297595782914,+0.250225304697+0.980725580903j,+0.285229874151+0.975804294675j,-2426.97580357+245.75732737j,+1426.31999045+1978.94403658j,+1000.65581312-2224.70136395j,+0.233993481343+0.301203498026j,+2519145.65243,+873344.011615,+2520474.31515,+6681.13913329,+6696.81140466
2000-01-01 00:01:06.660000 EST,+377.249325564,+3.32765198387,+0.966208732283,-0.297583377278,+0.250212905901+0.98073757207j,+0.285217757476+0.975816513432j,-2427.62909947+239.421531277j,+1421.15967804+1982.67770547j,+1006.46942144-2222.09923675j,+0.233989495999+0.30120695667j,+2519147.97475,+873347.450947,+2520570.84621,+6681.4455995,+6696.86867253
2000-01-01 00:01:06.670000 EST,+377.246514707,+3.33021987706,+0.966221150022,-0.297571294528,+0.250200829106+0.980749332975j,+0.285205956075+0.975828496814j,-2428.2588377+233.153650086j,+1416.04640281+1986.35701537j,+1012.21243489-2219.51066546j,+0.233985614135+0.301210330945j,+2519150.25436,+873350.841515,+2520665.80848,+6681.74710756,+6696.92501599
2000-01-01 00:01:06.680000 EST,+377.243748523,+3.33275988704,+0.966233327425,-0.297559526363,+0.250189066043+0.98076086832j,+0.285194461847+0.97584024963j,-2428.86566296+226.95266707j,+1410.97960662+1989.98303297j,+1017.88605634-2216.93570004j,+0.233981833075+0.301213622952j,+2519152.49212,+873354.183952,+2520759.21808,+6682.04371297,+6696.98045039
2000-01-01 00:01:06.690000 EST,+377.241026281,+3.33527245688,+0.966245269422,-0.297548064693,+0.250177608655+0.98077218271j,+0.285183266892+0.975851776596j,-2429.45020136+220.81757935j,+1405.958734+1993.55680193j,+1023.49146736-2214.37438128j,+0.233978150249+0.301216834717j,+2519154.68875,+873357.478874,+2520851.09138,+6682.33547192,+6697.03499071
2000-01-01 00:01:06.700000 EST,+377.238347259,+3.33775802236,+0.966256980845,-0.297536901636,+0.25016644909+0.980783280656j,+0.285172363516+0.975863082333j,-2430.01306092+214.747397906j,+1400.98323245+1997.07934334j,+1029.02982848-2211.82674124j,+0.233974563132+0.301219968229j,+2519156.84513,+873360.726946,+2520941.4451,+6682.62244126,+6697.0886518
2000-01-01 00:01:06.710000 EST,+377.235710744,+3.34021701209,+0.966268466433,-0.297526029511,+0.250155579698+0.98079416659j,+0.285161744219+0.975874171375j,-2430.55483214+208.741147558j,+1396.05255267+2000.55165615j,+1034.50227947-2209.2928037j,+0.233971069278+0.301223025432j,+2519158.96193,+873363.928911,+2521030.29616,+6682.90467832,+6697.14144855
2000-01-01 00:01:06.720000 EST,+377.233116027,+3.34264984757,+0.966279730838,-0.297515440832,+0.250144993021+0.980804844864j,+0.285151401694+0.975885048178j,-2431.07608848+202.797866943j,+1391.16614884+2003.97471768j,+1039.90993963-2206.77258462j,+0.233967666291+0.301226008201j,+2519161.04001,+873367.085378,+2521117.66174,+6683.18224099,+6697.19339522
2000-01-01 00:01:06.730000 EST,+377.23056241,+3.34505694329,+0.966290778625,-0.297505128307,+0.250134681794+0.980815319752j,+0.285141328821+0.975895717112j,-2431.57738685+196.916608495j,+1386.32347881+2007.34948403j,+1045.25390804-2204.26609253j,+0.233964351835+0.301228918397j,+2519163.07993,+873370.197054,+2521203.55919,+6683.4551874,+6697.24450649
2000-01-01 00:01:06.740000 EST,+377.228049204,+3.34743870676,+0.96630161427,-0.297495084828,+0.250124638938+0.980825595444j,+0.285131518661+0.975906182466j,-2432.05926811+191.09643839j,+1381.52400427+2010.6768905j,+1050.53526384-2201.77332889j,+0.233961123639+0.301231757805j,+2519165.08256,+873373.264484,+2521288.00605,+6683.72357615,+6697.29479639
2000-01-01 00:01:06.750000 EST,+377.225575726,+3.34979553866,+0.966312242165,-0.297485303469,+0.250114857553+0.980835676043j,+0.285121964452+0.975916448439j,-2432.52225751+185.336436509j,+1376.76719102+2013.95785202j,+1055.75506649-2199.29428853j,+0.233957979496+0.301234528183j,+2519167.04865,+873376.288393,+2521371.02006,+6683.98746614,+6697.34427902
2000-01-01 00:01:06.760000 EST,+377.223141301,+3.35212783287,+0.966322666615,-0.297475777483,+0.250105330916+0.980845565574j,+0.285112659607+0.975926519152j,-2432.96686513+179.635696375j,+1372.05250905+2017.19326358j,+1060.91435608-2196.82895995j,+0.233954917239+0.301237231237j,+2519168.97883,+873379.269428,+2521452.61904,+6684.24691642,+6697.39296813
2000-01-01 00:01:06.770000 EST,+377.220745264,+3.35443597657,+0.96633289184,-0.297466500295,+0.250096052475+0.980855267988j,+0.285103597707+0.975936398647j,-2433.39358637+173.993325087j,+1367.3794328+2020.38400066j,+1066.01415357-2194.37732574j,+0.233951934773+0.301239868656j,+2519170.87383,+873382.20822,+2521532.82094,+6684.50198618,+6697.4408778
2000-01-01 00:01:06.780000 EST,+377.218386957,+3.35672035033,+0.96634292198,-0.297457465496,+0.250087015847+0.98086478716j,+0.285094772495+0.975946090889j,-2433.80290234+168.408443233j,+1362.74744122+2023.53091962j,+1071.05546112-2191.93936285j,+0.233949030047+0.301242442037j,+2519172.73431,+873385.105382,+2521611.64381,+6684.75273476,+6697.48802099
2000-01-01 00:01:06.790000 EST,+377.216065732,+3.35898132819,+0.966352761095,-0.297448666843,+0.250078214812+0.980874126888j,+0.285086177875+0.975955599765j,-2434.19528032+162.880184824j,+1358.15601799+2026.63485812j,+1076.03926233-2189.51504294j,+0.233946201064+0.301244952975j,+2519174.56087,+873387.961601,+2521689.10574,+6684.99922144,+6697.53441115
2000-01-01 00:01:06.800000 EST,+377.213780949,+3.36121927774,+0.966362413166,-0.297440098254,+0.250069643307+0.980883290899j,+0.28507780791+0.975964929086j,-2434.57117412+157.407697206j,+1353.60465159+2029.6966355j,+1080.96652253-2187.10433271j,+0.233943445877+0.301247403045j,+2519176.35429,+873390.777506,+2521765.22487,+6685.24150557,+6697.5800619
2000-01-01 00:01:06.810000 EST,+377.211531975,+3.36343456022,+0.966371882094,-0.297431753799,+0.250061295425+0.980892282844j,+0.285069656809+0.97597408259j,-2434.93102449+151.990140948j,+1349.09283543+2032.7170532j,+1085.83818906-2184.70719415j,+0.233940762598+0.301249793717j,+2519178.11518,+873393.553657,+2521840.01947,+6685.47964657,+6697.62498558
2000-01-01 00:01:06.820000 EST,+377.209318187,+3.36562753058,+0.966381171704,-0.297423627702,+0.250053165412+0.980901106301j,+0.285061718934+0.975983063937j,-2435.27525954+146.626689764j,+1344.62006798+2035.69689508j,+1090.65519156-2182.32358485j,+0.233938149364+0.301252126483j,+2519179.84416,+873396.290659,+2521913.50774,+6685.71370364,+6697.66919521
2000-01-01 00:01:06.830000 EST,+377.20713897,+3.36779853757,+0.966390285745,-0.297415714336,+0.250045247658+0.980909764778j,+0.285053988793+0.975991876719j,-2435.60429505+141.316530401j,+1340.18585283+2038.63692788j,+1095.41844222-2179.95345828j,+0.233935604378+0.301254402797j,+2519181.54189,+873398.989165,+2521985.70791,+6685.94373584,+6697.71270373
2000-01-01 00:01:06.840000 EST,+377.204993718,+3.36994792386,+0.966399227891,-0.297408008216,+0.250037536698+0.980918261717j,+0.285046461027+0.976000524453j,-2435.9185349+136.058862509j,+1335.78969879+2041.53790152j,+1100.12883611-2177.59676403j,+0.2339331259+0.301256624023j,+2519183.20886,+873401.649746,+2522056.63821,+6686.16980213,+6697.75552299
2000-01-01 00:01:06.850000 EST,+377.202881834,+3.37207602608,+0.966408001745,-0.297400503999,+0.250030027208+0.980926600489j,+0.285039130421+0.976009010592j,-2436.21837139+130.852898559j,+1331.43112001+2044.40054951j,+1104.78725139-2175.25344807j,+0.233930712207+0.301258791554j,+2519184.84581,+873404.273064,+2522126.31684,+6686.39196121,+6697.79766566
2000-01-01 00:01:06.860000 EST,+377.200802727,+3.37418317493,+0.966416610836,-0.297393196477,+0.250022713998+0.980934784401j,+0.285031991891+0.976017338516j,-2436.50418559+125.697863697j,+1327.10963596+2047.2255893j,+1109.39454963-2172.923453j,+0.23392836164+0.301260906706j,+2519186.45328,+873406.859736,+2522194.76197,+6686.6102716,+6697.83914353
2000-01-01 00:01:06.870000 EST,+377.198755817,+3.37626969528,+0.966425058626,-0.297386080578,+0.250015592011+0.980942816693j,+0.285025040485+0.976025511541j,-2436.77634767+120.592995642j,+1322.82477158+2050.0137226j,+1113.95157609-2170.60671824j,+0.233926072559+0.301262970809j,+2519188.03188,+873409.410171,+2522261.99173,+6686.82479152,+6697.87996901
2000-01-01 00:01:06.880000 EST,+377.196740533,+3.3783359062,+0.966433348503,-0.297379151358,+0.250008656322+0.980950700536j,+0.285018271375+0.976033532912j,-2437.03521722+115.537544536j,+1318.57605727+2052.76563576j,+1118.45915995-2168.3031803j,+0.233923843415+0.30126498509j,+2519189.58222,+873411.925126,+2522328.02422,+6687.035579,+6697.92015321
2000-01-01 00:01:06.890000 EST,+377.19475631,+3.3803821211,+0.96644148379,-0.297372404,+0.25000190213+0.98095843904j,+0.285011679858+0.97604140581j,-2437.28114358+110.530772844j,+1314.36302897+2055.48200008j,+1122.91811461-2166.01277292j,+0.233921672628+0.301266950813j,+2519191.10475,+873414.405017,+2522392.87742,+6687.24269154,+6697.95970798
2000-01-01 00:01:06.900000 EST,+377.192802593,+3.3824086478,+0.966449467739,-0.297365833811,+0.249995324756+0.980966035253j,+0.285005261352+0.976049133353j,-2437.51446613+105.571955192j,+1310.18522819+2058.16347217j,+1127.32923794-2163.73542736j,+0.233919558728+0.301268869162j,+2519192.60004,+873416.850628,+2522456.56923,+6687.44618638,+6697.99864448
2000-01-01 00:01:06.910000 EST,+377.190878944,+3.38441578959,+0.966457303419,-0.297359434829,+0.249988919143+0.980973492108j,+0.284999010847+0.97605671852j,-2437.73551424+100.660374595j,+1306.04219867+2060.81069574j,+1131.69331557-2161.47107034j,+0.233917499021+0.301270743124j,+2519193.6682,+873419.515893,+2522519.00989,+6687.64583319,+6698.03699069
