# file...... triplex_main_power.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_meter 28
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power
2000-01-01 00:00:53.830000 EST,+514.234721512+13.4954658251d
2000-01-01 00:00:53.840000 EST,+514.234723858+13.4954657764d
2000-01-01 00:00:53.850000 EST,+514.234581445+13.4954668122d
2000-01-01 00:00:53.860000 EST,+514.23446564+13.4954676523d
2000-01-01 00:00:53.870000 EST,+514.234473907+13.4954675866d
2000-01-01 00:00:53.880000 EST,+514.234565258+13.4954669266d
2000-01-01 00:00:53.890000 EST,+514.234636537+13.4954664326d
2000-01-01 00:00:53.900000 EST,+514.234632264+13.4954665054d
2000-01-01 00:00:53.910000 EST,+514.23458137+13.4954669284d
2000-01-01 00:00:53.920000 EST,+514.234546563+13.4954672397d
2000-01-01 00:00:53.930000 EST,+514.234558+13.4954672147d
2000-01-01 00:00:53.940000 EST,+514.234595788+13.4954669916d
2000-01-01 00:00:53.950000 EST,+514.234622194+13.4954668425d
2000-01-01 00:00:53.960000 EST,+514.234620527+13.4954668887d
2000-01-01 00:00:53.970000 EST,+514.234604043+13.4954670363d
2000-01-01 00:00:53.980000 EST,+514.234595302+13.4954671225d
2000-01-01 00:00:53.990000 EST,+514.234603206+13.4954670798d
2000-01-01 00:00:54.000000 EST,+514.234619024+13.4954669692d
2000-01-01 00:00:54.010000 EST,+514.234629287+13.4954668883d
2000-01-01 00:00:54.020000 EST,+514.234629219+13.4954668733d
2000-01-01 00:00:54.030000 EST,+514.234624472+13.4954668861d
2000-01-01 00:00:54.040000 EST,+514.234622995+13.4954668704d
2000-01-01 00:00:54.050000 EST,+514.234627282+13.4954668085d
2000-01-01 00:00:54.060000 EST,+514.234633732+13.4954667264d
2000-01-01 00:00:54.070000 EST,+514.234637651+13.4954666593d
2000-01-01 00:00:54.080000 EST,+1.43391494441e-09-91.7248533784d
2000-01-01 00:00:54.090000 EST,+8.89285909897e-10-100.31840284d
2000-01-01 00:00:54.100000 EST,+1.25762886211e-09+33.2101638603d
2000-01-01 00:00:54.110000 EST,+1.12481685266e-09+5.17144626566d
2000-01-01 00:00:54.120000 EST,+1.63961541057e-09+124.660666567d
2000-01-01 00:00:54.130000 EST,+5.62365411535e-10-177.777102824d
2000-01-01 00:00:54.140000 EST,+1.2574670564e-09-152.684641224d
2000-01-01 00:00:54.150000 EST,+3.97641338028e-10+44.2795903434d
2000-01-01 00:00:54.160000 EST,+1.19290099245e-09+42.8111372111d
2000-01-01 00:00:54.170000 EST,+8.89110648483e-10+157.910630422d
2000-01-01 00:00:54.180000 EST,+2.02742280271e-09-128.806321059d
2000-01-01 00:00:54.190000 EST,+1.19280090851e-09-141.57357098d
2000-01-01 00:00:54.200000 EST,+7.16770169235e-10-19.335720211d
2000-01-01 00:00:54.210000 EST,+1.07053126557e-09+147.328922122d
2000-01-01 00:00:54.220000 EST,+2.02725310517e-09+22.7767922107d
2000-01-01 00:00:54.230000 EST,+5.62245537186e-10+77.6523167626d
2000-01-01 00:00:54.240000 EST,+5.62232156453e-10+166.224806363d
2000-01-01 00:00:54.250000 EST,+4.44473945212e-10+3.23962237116d
2000-01-01 00:00:54.260000 EST,+1.25713776208e-09+46.8272576567d
2000-01-01 00:00:54.270000 EST,+5.6219850229e-10-18.0119671996d
2000-01-01 00:00:54.280000 EST,+8.46856036297e-10-165.378686395d
2000-01-01 00:00:54.290000 EST,+1.29246970711e-26+90d
2000-01-01 00:00:54.300000 EST,+2.01938205553e-10-63.0572586364d
2000-01-01 00:00:54.310000 EST,+9.01674931289e-10+179.871174998d
2000-01-01 00:00:54.320000 EST,+9.0647459523e-10+179.564955694d
2000-01-01 00:00:54.330000 EST,+0+0d
2000-01-01 00:00:54.340000 EST,+6.12234755094e-10-64.4542984328d
2000-01-01 00:00:54.350000 EST,+1.64069571251e-09+18.0612060702d
2000-01-01 00:00:54.360000 EST,+2.02898398036e-10-65.1203554918d
2000-01-01 00:00:54.370000 EST,+2.50881804431e-09+10.6530195756d
2000-01-01 00:00:54.380000 EST,+4.06410280515e-10+114.603031965d
2000-01-01 00:00:54.390000 EST,+2.51816030703e-09+10.5295851184d
2000-01-01 00:00:54.400000 EST,+1.15196161014e-09+159.539535915d
2000-01-01 00:00:54.410000 EST,+1.15084331735e-09-110.471386403d
2000-01-01 00:00:54.420000 EST,+9.08987840427e-10-2.00427404315d
2000-01-01 00:00:54.430000 EST,+8.38045838887e-10+10.6173044506d
2000-01-01 00:00:54.440000 EST,+6.10197012953e-10-65.2000611619d
2000-01-01 00:00:54.450000 EST,+2.51749745073e-09+39.0165867798d
2000-01-01 00:00:54.460000 EST,+6.1063275008e-10+115.182011696d
2000-01-01 00:00:54.470000 EST,+9.09987271047e-10-128.028464381d
2000-01-01 00:00:54.480000 EST,+1.67749029395e-09-168.37399673d
2000-01-01 00:00:54.490000 EST,+2.44124576401e-09-154.046411542d
2000-01-01 00:00:54.500000 EST,+8.13973971428e-10+26.2766051089d
2000-01-01 00:00:54.510000 EST,+1.28730100817e-09+8.18878202726d
2000-01-01 00:00:54.520000 EST,+2.91435340327e-09+14.895424858d
2000-01-01 00:00:54.530000 EST,+9.10207490321e-10+0.810971772703d
2000-01-01 00:00:54.540000 EST,+8.14064644143e-10-152.216620451d
2000-01-01 00:00:54.550000 EST,+5.75659805037e-10+73.2127315569d
2000-01-01 00:00:54.560000 EST,+1.22130319634e-09-151.338163344d
2000-01-01 00:00:54.570000 EST,+1.22141724116e-09-150.872560191d
2000-01-01 00:00:54.580000 EST,+9.10413015918e-10+3.04235510889d
2000-01-01 00:00:54.590000 EST,+3.2824903107e-09-157.023756501d
2000-01-01 00:00:54.600000 EST,+4.55199042833e-10+57.1741848487d
2000-01-01 00:00:54.610000 EST,+2.03578804463e-10+121.130542402d
2000-01-01 00:00:54.620000 EST,+1.5900923834e-09-8.14145818077d
2000-01-01 00:00:54.630000 EST,+0+0d
2000-01-01 00:00:54.640000 EST,+7.34104718127e-10+89.0716380421d
2000-01-01 00:00:54.650000 EST,+2.45173746196e-09-141.912387744d
2000-01-01 00:00:54.660000 EST,+5.75892163747e-10-101.105384235d
2000-01-01 00:00:54.670000 EST,+4.07228309187e-10+124.473020206d
2000-01-01 00:00:54.680000 EST,+4.07241571564e-10+35.0582872039d
2000-01-01 00:00:54.690000 EST,+2.0362632232e-10+125.649479985d
2000-01-01 00:00:54.700000 EST,+2.45203045417e-09-148.517790053d
2000-01-01 00:00:54.710000 EST,+2.37474752684e-09+5.88310941413d
2000-01-01 00:00:54.720000 EST,+8.14544962118e-10+37.4520525204d
2000-01-01 00:00:54.730000 EST,+1.2386961157e-09+47.5231958188d
2000-01-01 00:00:54.740000 EST,+2.0364476854e-09+1.80281863917d
2000-01-01 00:00:54.750000 EST,+1.46226255101e-25-45d
2000-01-01 00:00:54.760000 EST,+8.14607321884e-10+39.9031419048d
2000-01-01 00:00:54.770000 EST,+2.0365470636e-09+40.520773728d
2000-01-01 00:00:54.780000 EST,+1.2219462606e-09+131.139470718d
2000-01-01 00:00:54.790000 EST,+1.22196562904e-09+41.7588164996d
2000-01-01 00:00:54.800000 EST,+8.14656652406e-10+42.3783837584d
2000-01-01 00:00:54.810000 EST,+1.67948226139e-09+118.961519667d
2000-01-01 00:00:54.820000 EST,+1.62935865207e-09-46.3834123588d
2000-01-01 00:00:54.830000 EST,+4.0734476584e-10-135.765471048d
2000-01-01 00:00:54.840000 EST,+8.14699768456e-10+44.851277571d
2000-01-01 00:00:54.850000 EST,+1.82174719802e-09+72.0315802866d
2000-01-01 00:00:54.860000 EST,+2.88047102617e-09+37.9498828624d
2000-01-01 00:00:54.870000 EST,+1.8217912697e-09+20.1263133169d
2000-01-01 00:00:54.880000 EST,+8.14738859083e-10+137.30040924d
2000-01-01 00:00:54.890000 EST,+1.28822901203e-09-150.528065775d
2000-01-01 00:00:54.900000 EST,+5.761195921e-10+3.51056348518d
2000-01-01 00:00:54.910000 EST,+1.67968025344e-09-116.852519249d
2000-01-01 00:00:54.920000 EST,+8.14772825215e-10+49.7087010335d
2000-01-01 00:00:54.930000 EST,+2.19386422218e-09-107.895825899d
2000-01-01 00:00:54.940000 EST,+1.62957657612e-09-39.1067470183d
2000-01-01 00:00:54.950000 EST,+0+0d
2000-01-01 00:00:54.960000 EST,+1.22220418844e-09-127.937130697d
2000-01-01 00:00:54.970000 EST,+1.46891925163e-09-3.66822741315d
2000-01-01 00:00:54.980000 EST,+5.76162341946e-10-81.7836204143d
2000-01-01 00:00:54.990000 EST,+2.30466794903e-09-171.213229445d
2000-01-01 00:00:55.000000 EST,+9.11007095068e-10-9.08218279176d
2000-01-01 00:00:55.010000 EST,+1.67982679028e-09+68.9505071072d
2000-01-01 00:00:55.020000 EST,+2.93795347756e-09+89.1612368582d
2000-01-01 00:00:55.030000 EST,+1.22227129698e-09+146.023396622d
2000-01-01 00:00:55.040000 EST,+2.07747620379e-09+67.8807989521d
2000-01-01 00:00:55.050000 EST,+8.14858709276e-10-122.886492541d
2000-01-01 00:00:55.060000 EST,+1.15239178225e-09+102.651255575d
2000-01-01 00:00:55.070000 EST,+2.57684275108e-09-103.380997395d
2000-01-01 00:00:55.080000 EST,+5.76203120988e-10+103.711851379d
2000-01-01 00:00:55.090000 EST,+2.07754239883e-09-132.075328886d
2000-01-01 00:00:55.100000 EST,+8.14883934822e-10+149.752271375d
2000-01-01 00:00:55.110000 EST,+1.469061241e-09+26.574753807d
2000-01-01 00:00:55.120000 EST,+9.11078125764e-10+34.2071742938d
2000-01-01 00:00:55.130000 EST,+2.3758138068e-09+120.310704346d
2000-01-01 00:00:55.140000 EST,+2.37582617897e-09-87.2647340891d
2000-01-01 00:00:55.150000 EST,+1.22235867349e-09-27.7366427443d
2000-01-01 00:00:55.160000 EST,+1.62981958363e-09-117.250004932d
2000-01-01 00:00:55.170000 EST,+1.67998760442e-09+139.195174014d
2000-01-01 00:00:55.180000 EST,+1.15246734255e-09-71.2923769234d
2000-01-01 00:00:55.190000 EST,+2.88118136775e-09-107.691283538d
2000-01-01 00:00:55.200000 EST,+5.76238803835e-10+109.644396278d
2000-01-01 00:00:55.210000 EST,+1.82223487582e-09-178.329970284d
2000-01-01 00:00:55.220000 EST,+5.76243655384e-10+20.560372932d
2000-01-01 00:00:55.230000 EST,+2.73337468374e-09-140.554456749d
2000-01-01 00:00:55.240000 EST,+5.76248239757e-10-158.544339233d
2000-01-01 00:00:55.250000 EST,+1.28853514914e-09+138.460643465d
2000-01-01 00:00:55.260000 EST,+1.22241630723e-09+157.33041176d
2000-01-01 00:00:55.270000 EST,+1.22242071423e-09-22.2398557595d
2000-01-01 00:00:55.280000 EST,+1.6800624636e-09+82.221060402d
2000-01-01 00:00:55.290000 EST,+9.11144903749e-10+132.039407893d
2000-01-01 00:00:55.300000 EST,+9.11147923146e-10+95.5841529436d
2000-01-01 00:00:55.310000 EST,+2.47859830825e-09-101.10889988d
2000-01-01 00:00:55.320000 EST,+1.72879262181e-09+24.833522034d
2000-01-01 00:00:55.330000 EST,+3.18253280341e-09-69.9610587153d
2000-01-01 00:00:55.340000 EST,+1.46920004964e-09-143.061707657d
2000-01-01 00:00:55.350000 EST,+2.19436823836e-09+49.2171203816d
2000-01-01 00:00:55.360000 EST,+1.46920840028e-09+15.0939877424d
2000-01-01 00:00:55.370000 EST,+8.14972408835e-10+161.784572069d
2000-01-01 00:00:55.380000 EST,+4.5558463388e-10-44.4045235639d
2000-01-01 00:00:55.390000 EST,+1.46922008449e-09-73.7781024879d
2000-01-01 00:00:55.400000 EST,+2.27793475e-09+136.333472014d
2000-01-01 00:00:55.410000 EST,+1.30460566582e-09+34.6008437689d
2000-01-01 00:00:55.420000 EST,+1.68012973415e-09-30.4179814819d
2000-01-01 00:00:55.430000 EST,+4.07492254669e-10-106.028600773d
2000-01-01 00:00:55.440000 EST,+4.0749316833e-10-105.679889533d
2000-01-01 00:00:55.450000 EST,+1.48330075673e-09+58.7190470324d
2000-01-01 00:00:55.460000 EST,+8.14989842126e-10-14.9955557011d
2000-01-01 00:00:55.470000 EST,+1.28861474317e-09-123.094786199d
2000-01-01 00:00:55.480000 EST,+1.64267122508e-09+172.79666265d
2000-01-01 00:00:55.490000 EST,+8.40077357049e-10+151.962700531d
2000-01-01 00:00:55.500000 EST,+9.11193556981e-10-77.11284421d
2000-01-01 00:00:55.510000 EST,+8.14997797305e-10-13.3588227825d
2000-01-01 00:00:55.520000 EST,+1.28862697594e-09+148.521262197d
2000-01-01 00:00:55.530000 EST,+9.11198463151e-10+103.832306493d
2000-01-01 00:00:55.540000 EST,+1.28863141145e-09+6.0093082752d
2000-01-01 00:00:55.550000 EST,+1.28863353818e-09-30.5573760408d
2000-01-01 00:00:55.560000 EST,+1.28863560642e-09-30.2580041883d
2000-01-01 00:00:55.570000 EST,+1.87849598977e-09+119.073818919d
2000-01-01 00:00:55.580000 EST,+1.64269958314e-09-4.11062278024d
2000-01-01 00:00:55.590000 EST,+0+0d
2000-01-01 00:00:55.600000 EST,+2.64878120036e-09-168.043134095d
2000-01-01 00:00:55.610000 EST,+7.34640751256e-10-134.072165486d
2000-01-01 00:00:55.620000 EST,+5.76300401654e-10-145.104744785d
2000-01-01 00:00:55.630000 EST,+6.1125968983e-10+80.1691087442d
2000-01-01 00:00:55.640000 EST,+1.59136564061e-09+30.2450817263d
2000-01-01 00:00:55.650000 EST,+9.11214452317e-10+144.141457435d
2000-01-01 00:00:55.660000 EST,+1.15260664119e-09-144.029849891d
2000-01-01 00:00:55.670000 EST,+6.11262700285e-10-98.7695177631d
2000-01-01 00:00:55.680000 EST,+2.52030356244e-09+5.52379489221d
2000-01-01 00:00:55.690000 EST,+8.40102124537e-10-174.222351683d
2000-01-01 00:00:55.700000 EST,+1.01877457447e-09-44.8778094438d
2000-01-01 00:00:55.710000 EST,+2.03755129741e-10+82.2396471348d
2000-01-01 00:00:55.720000 EST,+1.64272805682e-09+179.609143272d
2000-01-01 00:00:55.730000 EST,+8.15022165901e-10+172.725572453d
2000-01-01 00:00:55.740000 EST,+7.34651763967e-10-130.726039331d
2000-01-01 00:00:55.750000 EST,+6.11267792159e-10+83.1995381896d
2000-01-01 00:00:55.760000 EST,+2.03756117299e-10+83.4321460321d
2000-01-01 00:00:55.770000 EST,+1.64273579756e-09+166.536878524d
2000-01-01 00:00:55.780000 EST,+9.11226657466e-10+20.4538785908d
2000-01-01 00:00:55.790000 EST,+3.48179509671e-09-26.4430593213d
2000-01-01 00:00:55.800000 EST,+1.30468018618e-09-134.325396149d
2000-01-01 00:00:55.810000 EST,+2.64884066998e-09-162.826987711d
2000-01-01 00:00:55.820000 EST,+1.42629992365e-09-95.2307675697d
2000-01-01 00:00:55.830000 EST,+6.11271854564e-10-95.0172922783d
2000-01-01 00:00:55.840000 EST,+1.0187871672e-09-41.676284569d
2000-01-01 00:00:55.850000 EST,+8.40114015414e-10+9.43823134006d
2000-01-01 00:00:55.860000 EST,+2.45356783424e-09-9.15577069485d
2000-01-01 00:00:55.870000 EST,+1.1526284851e-09-49.1886991595d
2000-01-01 00:00:55.880000 EST,+1.87024971044e-09-33.3454382374d
2000-01-01 00:00:55.890000 EST,+7.13153405006e-10-93.789048204d
2000-01-01 00:00:55.900000 EST,+2.61136675849e-09+155.851202002d
2000-01-01 00:00:55.910000 EST,+2.10029312435e-09+137.50737911d
2000-01-01 00:00:55.920000 EST,+2.03758480298e-10-93.2070399613d
2000-01-01 00:00:55.930000 EST,+9.61127370127e-10+28.9878319804d
2000-01-01 00:00:55.940000 EST,+2.4451044758e-09+177.169739125d
2000-01-01 00:00:55.950000 EST,+1.8224742408e-09-66.0800832893d
2000-01-01 00:00:55.960000 EST,+1.63325198634e-09-6.03847243388d
2000-01-01 00:00:55.970000 EST,+1.63007217244e-09-2.28123819792d
2000-01-01 00:00:55.980000 EST,+2.61137803467e-09-161.546356698d
2000-01-01 00:00:55.990000 EST,+3.0563882524e-10-91.925596736d
2000-01-01 00:00:56.000000 EST,+1.63325511802e-09+174.672874968d
2000-01-01 00:00:56.010000 EST,+8.40121532188e-10+164.385804371d
2000-01-01 00:00:56.020000 EST,+2.64887335636e-09-158.787185261d
2000-01-01 00:00:56.030000 EST,+2.58493941423e-26+0d
2000-01-01 00:00:56.040000 EST,+2.03759657358e-10-91.0709341419d
2000-01-01 00:00:56.050000 EST,+2.03759737867e-10-90.905660301d
2000-01-01 00:00:56.060000 EST,+1.22679654785e-09+130.891335789d
2000-01-01 00:00:56.070000 EST,+4.07647113671e-09-179.14843899d
2000-01-01 00:00:56.080000 EST,+2.0375996538e-10+89.5793730682d
2000-01-01 00:00:56.090000 EST,+8.15040147015e-10+179.737548979d
2000-01-01 00:00:56.100000 EST,+2.37841378513e-09+133.158315323d
2000-01-01 00:00:56.110000 EST,+4.07520346318e-10+90.0488127766d
2000-01-01 00:00:56.120000 EST,+2.45359818091e-09+175.438312353d
2000-01-01 00:00:56.130000 EST,+1.01880150739e-09+143.483572105d
2000-01-01 00:00:56.140000 EST,+1.6427685633e-09-172.371598143d
2000-01-01 00:00:56.150000 EST,+1.01880211069e-09-142.478375854d
2000-01-01 00:00:56.160000 EST,+2.03760479723e-10-89.2014825085d
2000-01-01 00:00:56.170000 EST,+1.01880267772e-10-89.0562171664d
2000-01-01 00:00:56.180000 EST,+9.61136779084e-10+33.0929296753d
2000-01-01 00:00:56.190000 EST,+3.05640963113e-10-88.7701680711d
2000-01-01 00:00:56.200000 EST,+1.01880346439e-10+91.3706623554d
2000-01-01 00:00:56.210000 EST,+1.65849228256e-09+170.890405212d
2000-01-01 00:00:56.220000 EST,+1.15264508951e-09-43.3519513204d
2000-01-01 00:00:56.230000 EST,+2.03760835952e-10+91.7846488965d
2000-01-01 00:00:56.240000 EST,+1.65849341046e-09+171.300227452d
2000-01-01 00:00:56.250000 EST,+2.44725267681e-09-0.332172642697d
2000-01-01 00:00:56.260000 EST,+2.44513159058e-09-177.813664281d
2000-01-01 00:00:56.270000 EST,+1.64277375307e-09+175.192579855d
2000-01-01 00:00:56.280000 EST,+1.15264653731e-09-42.5524270388d
2000-01-01 00:00:56.290000 EST,+4.07649498179e-09-175.991618056d
2000-01-01 00:00:56.300000 EST,+5.09402801107e-10+92.7037540176d
2000-01-01 00:00:56.310000 EST,+1.68025753704e-09-163.133759724d
2000-01-01 00:00:56.320000 EST,+8.15044761396e-10-177.04496713d
2000-01-01 00:00:56.330000 EST,+4.07522447144e-10+93.0788806026d
2000-01-01 00:00:56.340000 EST,+6.62224080971e-10-86.7984419187d
2000-01-01 00:00:56.350000 EST,+1.6933347548e-09+167.614445227d
2000-01-01 00:00:56.360000 EST,+5.09403291728e-11-86.5565270421d
2000-01-01 00:00:56.370000 EST,+7.13164709757e-10+93.5627449053d
2000-01-01 00:00:56.380000 EST,+1.52821030202e-10-86.319084292d
2000-01-01 00:00:56.390000 EST,+8.1663593676e-10-179.778332504d
2000-01-01 00:00:56.400000 EST,+2.54701783295e-10-86.0859803988d
2000-01-01 00:00:56.410000 EST,+514.235282066+13.4954835697d
2000-01-01 00:00:56.420000 EST,+514.235046593+13.4954751563d
2000-01-01 00:00:56.430000 EST,+514.234646178+13.4954805286d
2000-01-01 00:00:56.440000 EST,+514.234314369+13.4954839737d
2000-01-01 00:00:56.450000 EST,+514.234287623+13.4954854433d
2000-01-01 00:00:56.460000 EST,+514.234517692+13.4954674139d
2000-01-01 00:00:56.470000 EST,+514.234721511+13.4954658251d
2000-01-01 00:00:56.480000 EST,+514.234723862+13.4954657764d
2000-01-01 00:00:56.490000 EST,+514.234581444+13.4954668124d
2000-01-01 00:00:56.500000 EST,+514.234465641+13.4954676525d
2000-01-01 00:00:56.510000 EST,+514.234473902+13.4954675866d
2000-01-01 00:00:56.520000 EST,+514.234565259+13.4954669269d
2000-01-01 00:00:56.530000 EST,+514.234636537+13.4954664325d
2000-01-01 00:00:56.540000 EST,+514.234632267+13.4954665055d
2000-01-01 00:00:56.550000 EST,+514.234581369+13.4954669283d
2000-01-01 00:00:56.560000 EST,+514.234546564+13.4954672399d
2000-01-01 00:00:56.570000 EST,+514.234557997+13.4954672147d
2000-01-01 00:00:56.580000 EST,+514.234595787+13.4954669917d
2000-01-01 00:00:56.590000 EST,+514.234622195+13.4954668425d
2000-01-01 00:00:56.600000 EST,+514.234620528+13.4954668888d
2000-01-01 00:00:56.610000 EST,+514.234604042+13.4954670362d
2000-01-01 00:00:56.620000 EST,+514.234595302+13.4954671224d
2000-01-01 00:00:56.630000 EST,+514.234603211+13.4954670799d
2000-01-01 00:00:56.640000 EST,+514.234619021+13.4954669695d
2000-01-01 00:00:56.650000 EST,+514.234629286+13.4954668883d
2000-01-01 00:00:56.660000 EST,+514.234629219+13.4954668731d
2000-01-01 00:00:56.670000 EST,+514.234624472+13.4954668863d
2000-01-01 00:00:56.680000 EST,+514.234622994+13.4954668706d
2000-01-01 00:00:56.690000 EST,+514.234627284+13.4954668084d
2000-01-01 00:00:56.700000 EST,+514.234633729+13.4954667264d
2000-01-01 00:00:56.710000 EST,+514.234637649+13.4954666592d
2000-01-01 00:00:56.720000 EST,+3.97696450515e-10-125.414920904d
2000-01-01 00:00:56.730000 EST,+1.77857181979e-09-153.448505194d
2000-01-01 00:00:56.740000 EST,+1.77855579323e-09-154.919938494d
2000-01-01 00:00:56.750000 EST,+3.97682812054e-10-39.8285537345d
2000-01-01 00:00:56.760000 EST,+1.19299544527e-09+48.6969100348d
2000-01-01 00:00:56.770000 EST,+7.95304792002e-10-132.777102824d
2000-01-01 00:00:56.780000 EST,+8.89163482698e-10+72.3153587756d
2000-01-01 00:00:56.790000 EST,+1.25745232001e-09-27.2854608337d
2000-01-01 00:00:56.800000 EST,+7.95267328299e-10+132.811137211d
2000-01-01 00:00:56.810000 EST,+8.8911064848e-10+104.780528068d
2000-01-01 00:00:56.820000 EST,+5.62305913249e-10-5.11625353346d
2000-01-01 00:00:56.830000 EST,+3.97600302838e-10-141.57357098d
2000-01-01 00:00:56.840000 EST,+1.83281111154e-09+167.575506908d
2000-01-01 00:00:56.850000 EST,+1.33354173972e-09-171.037538541d
2000-01-01 00:00:56.860000 EST,+9.93942609835e-10-109.04337767d
2000-01-01 00:00:56.870000 EST,+1.98783816018e-10-57.3476832378d
2000-01-01 00:00:56.880000 EST,+1.63917432901e-09-134.73895017d
2000-01-01 00:00:56.890000 EST,+1.25716216288e-09+138.239622371d
2000-01-01 00:00:56.900000 EST,+5.62209098617e-10-16.6076911662d
2000-01-01 00:00:56.910000 EST,+3.97534373345e-10+116.9880328d
2000-01-01 00:00:56.920000 EST,+1.74281534454e-09+163.657557072d
2000-01-01 00:00:56.930000 EST,+8.40343757044e-10-166.326199008d
2000-01-01 00:00:56.940000 EST,+4.51547554874e-10-179.622309814d
2000-01-01 00:00:56.950000 EST,+2.01620643997e-10-63.5637738253d
2000-01-01 00:00:56.960000 EST,+9.06474595228e-10+52.6950580478d
2000-01-01 00:00:56.970000 EST,+8.40469699076e-10+11.8310567378d
2000-01-01 00:00:56.980000 EST,+2.04078251698e-10+115.545701567d
2000-01-01 00:00:56.990000 EST,+4.07006514487e-10-64.8137775813d
2000-01-01 00:00:57.000000 EST,+2.43478077642e-09+24.8796445084d
2000-01-01 00:00:57.010000 EST,+2.50881804431e-09+38.7255065109d
2000-01-01 00:00:57.020000 EST,+2.03205140258e-10-65.3969680355d
2000-01-01 00:00:57.030000 EST,+4.07162389338e-10+114.565828586d
2000-01-01 00:00:57.040000 EST,+4.88735919721e-09-155.460464086d
2000-01-01 00:00:57.050000 EST,+2.51644200824e-09+10.4923701287d
2000-01-01 00:00:57.060000 EST,+2.72696352128e-09-128.874171689d
2000-01-01 00:00:57.070000 EST,+2.43907165612e-09-155.346452082d
2000-01-01 00:00:57.080000 EST,+0+0d
2000-01-01 00:00:57.090000 EST,+2.73060937272e-09+178.415292135d
2000-01-01 00:00:57.100000 EST,+2.47622267463e-09-145.355666096d
2000-01-01 00:00:57.110000 EST,+4.88350415214e-09+25.4064844417d
2000-01-01 00:00:57.120000 EST,+5.16987882846e-26-90d
2000-01-01 00:00:57.130000 EST,+0+0d
2000-01-01 00:00:57.140000 EST,+8.39025165174e-10-167.759638359d
2000-01-01 00:00:57.150000 EST,+4.07080322005e-10-63.37626915d
2000-01-01 00:00:57.160000 EST,+4.07094541884e-10+116.990181935d
2000-01-01 00:00:57.170000 EST,+1.22117149319e-09-152.623977051d
2000-01-01 00:00:57.180000 EST,+1.73884284212e-09+48.339424768d
2000-01-01 00:00:57.190000 EST,+2.82748016679e-09+177.956294393d
2000-01-01 00:00:57.200000 EST,+1.36545848407e-09+2.09678547813d
2000-01-01 00:00:57.210000 EST,+7.3398041529e-10+152.817507335d
2000-01-01 00:00:57.220000 EST,+2.04589879779e-09-156.103186852d
2000-01-01 00:00:57.230000 EST,+8.14285628957e-10-59.8987401525d
2000-01-01 00:00:57.240000 EST,+4.07142401229e-10-149.390866329d
2000-01-01 00:00:57.250000 EST,+9.10432091115e-10-32.3044064214d
2000-01-01 00:00:57.260000 EST,+2.87920400417e-09+23.534010557d
2000-01-01 00:00:57.270000 EST,+8.14398953797e-10+32.2082232061d
2000-01-01 00:00:57.280000 EST,+2.03604015597e-10+122.761705568d
2000-01-01 00:00:57.290000 EST,+8.39487864815e-10+47.3602140327d
2000-01-01 00:00:57.300000 EST,+4.5528273102e-10-172.670435412d
2000-01-01 00:00:57.310000 EST,+1.36588527256e-09-172.092030971d
2000-01-01 00:00:57.320000 EST,+1.23857688614e-09+44.5206094116d
2000-01-01 00:00:57.330000 EST,+9.10644597432e-10+9.08442880754d
2000-01-01 00:00:57.340000 EST,+4.55330624408e-10+62.810902815d
2000-01-01 00:00:57.350000 EST,+1.28788767052e-09+18.4119171229d
2000-01-01 00:00:57.360000 EST,+1.72791079887e-09-97.5479474796d
2000-01-01 00:00:57.370000 EST,+7.34235857088e-10+161.750941137d
2000-01-01 00:00:57.380000 EST,+4.0728953708e-10+128.672716285d
2000-01-01 00:00:57.390000 EST,+4.07297287334e-10+129.286978232d
2000-01-01 00:00:57.400000 EST,+4.07303660944e-10+129.903141905d
2000-01-01 00:00:57.410000 EST,+4.07309412721e-10+40.5207737277d
2000-01-01 00:00:57.420000 EST,+1.46859663282e-09+74.8295382436d
2000-01-01 00:00:57.430000 EST,+1.72812036535e-09+86.7588164991d
2000-01-01 00:00:57.440000 EST,+1.62931330481e-09+42.3783837577d
2000-01-01 00:00:57.450000 EST,+1.22200284e-09-47.002236865d
2000-01-01 00:00:57.460000 EST,+9.10839176436e-10+107.051536464d
2000-01-01 00:00:57.470000 EST,+8.14689531679e-10+44.2345289516d
2000-01-01 00:00:57.480000 EST,+4.07349884225e-10+134.851277571d
2000-01-01 00:00:57.490000 EST,+5.76087046679e-10+90.466529109d
2000-01-01 00:00:57.500000 EST,+2.88047102617e-09+91.0799852164d
2000-01-01 00:00:57.510000 EST,+2.93755015596e-09+13.0012969679d
2000-01-01 00:00:57.520000 EST,+1.46879136627e-09-9.00952323411d
2000-01-01 00:00:57.530000 EST,+1.82183094026e-09+164.471934225d
2000-01-01 00:00:57.540000 EST,+9.1092505784e-10+111.945512308d
2000-01-01 00:00:57.550000 EST,+5.76125573914e-10-85.8887627175d
2000-01-01 00:00:57.560000 EST,+1.62954565042e-09-130.291298967d
2000-01-01 00:00:57.570000 EST,+1.28828143013e-09-21.2622865623d
2000-01-01 00:00:57.580000 EST,+2.57658680109e-09+32.4583041584d
2000-01-01 00:00:57.590000 EST,+4.07397811713e-10+51.4800047449d
2000-01-01 00:00:57.600000 EST,+1.22220418844e-09-127.937130698d
